txn_ID,Portfolio_Name,Strategy_ID,Date,Trans. Type,Share Name,NSE Code,Quantity,Price,Brokerage,Amount,Bal. Qty.,Broker Name,Buy Rate,Sell Rate,Buy Value,Sell Value,Dividend Payout
1510,FakePortfolio,8,16-02-2023,Dividend Payout,Shree Cements,SHREECEM,0,0,0,495,11,,0,0,0,0,495
1511,FakePortfolio,2,20-02-2023,Buy,ACC Limited,ACC,1650,1849.3758,0,3051470.02,1650,Kotak,1849.3758,0,3051470.02,0,0
1512,FakePortfolio,2,22-02-2023,Dividend Payout,Balrampur Chini,BALRAMCHIN,0,0,0,45875,18350,,0,0,0,0,45875
1513,FakePortfolio,1,23-02-2023,Buy,Dabur India,DABUR,3040,537.49,0,1633969.6,10090,Motilal Oswal,537.49,0,1633969.6,0,0
1514,FakePortfolio,1,24-02-2023,Buy,Asian Paints,ASIANPAINT,1670,2745.4916,0,4584970.92,3340,MOTILAL,2745.4916,0,4584970.92,0,0
1515,FakePortfolio,1,24-02-2023,Sell,Asian Paints,ASIANPAINT,1670,2735.26,0,4567890.37,1670,Kotak,0,2735.26,0,4567890.37,0
1516,FakePortfolio,1,24-02-2023,Buy,Dabur India,DABUR,5,536.95,0,2684.75,10095,Motilal Oswal,536.95,0,2684.75,0,0
1517,FakePortfolio,1,24-02-2023,Sell,Dabur India,DABUR,595,535.27,0,318485.65,9500,Kotak,0,535.27,0,318485.65,0
1518,FakePortfolio,1,24-02-2023,Sell,Dabur India,DABUR,2450,535.27,0,1311411.5,7050,Kotak,0,535.27,0,1311411.5,0
1519,FakePortfolio,1,24-02-2023,Sell,Dabur India,DABUR,5,564.32,0,2821.6,7045,Motilal Oswal,0,564.32,0,2821.6,0
1520,FakePortfolio,1,24-02-2023,Sell,Marico Limited,MARICO,4950,495.6,0,2453214.85,8000,Kotak,0,495.6,0,2453214.85,0
1521,FakePortfolio,1,24-02-2023,Dividend Payout,PI Industries,PIIND,0,0,0,14850,3300,,0,0,0,0,14850
1522,FakePortfolio,1,24-02-2023,Buy,Tata Consultancy Services,TCS,2657,3400.52,0,9035181.64,6220,Motilal Oswal,3400.52,0,9035181.64,0,0
1523,FakePortfolio,1,24-02-2023,Sell,Tata Consultancy Services,TCS,3050,3383.58,0,10319912.26,3170,Kotak,0,3383.58,0,10319912.26,0
1524,FakePortfolio,7,24-02-2023,Buy,Life Insurance Corporation of India (LIC),LICNFNHGP,41000,587.6919,0,24095368.22,107515,,587.6919,0,24095368.22,0,0
1525,FakePortfolio,7,24-02-2023,Sell,Life Insurance Corporation of India (LIC),LICNFNHGP,41000,585.0994,0,23989076.65,66515,MOTILAL,0,585.0994,0,23989076.65,0
1526,FakePortfolio,7,24-02-2023,Buy,Ugro Capital,UGROCAP,7500,154.1629,0,1156221.67,137500,,154.1629,0,1156221.67,0,0
1527,FakePortfolio,7,24-02-2023,Sell,Ugro Capital,UGROCAP,3160,153.3367,0,484543.9,134340,MOTILAL,0,153.3367,0,484543.9,0
1528,FakePortfolio,2,24-02-2023,Buy,Affle India,AFFLE,4000,1008.166,0,4032664.02,8000,MOTILAL,1008.166,0,4032664.02,0,0
1529,FakePortfolio,2,24-02-2023,Sell,Affle India,AFFLE,4000,1004.43,0,4017720,4000,Kotak,0,1004.43,0,4017720,0
1530,FakePortfolio,2,24-02-2023,Buy,Bandhan Bank,BANDHANBNK,16480,230.3478,0,3796132.21,32960,MOTILAL,230.3478,0,3796132.21,0,0
1531,FakePortfolio,2,24-02-2023,Sell,Bandhan Bank,BANDHANBNK,16480,229.49,0,3781971.82,16480,Kotak,0,229.49,0,3781971.82,0
1532,FakePortfolio,2,24-02-2023,Buy,Dilip Buildcon,DBL,3700,195.3163,0,722670.26,8400,Kotak,195.3163,0,722670.26,0,0
1533,FakePortfolio,2,24-02-2023,Sell,Dilip Buildcon,DBL,3700,478.0719,0,1768865.99,4700,MOTILAL,0,478.0719,0,1768865.99,0
1534,FakePortfolio,2,24-02-2023,Buy,HCL Technologies,HCLTECH,1200,1092.5188,0,1311022.56,16467,Kotak,1092.5188,0,1311022.56,0,0
1535,FakePortfolio,2,24-02-2023,Buy,HCL Technologies,HCLTECH,1200,1319.8413,0,1583809.52,17667,MOTILAL,1319.8413,0,1583809.52,0,0
1536,FakePortfolio,2,24-02-2023,Sell,HCL Technologies,HCLTECH,1200,1088.28,0,1305936,16467,MOTILAL,0,1088.28,0,1305936,0
1537,FakePortfolio,2,24-02-2023,Buy,IndusInd Bank,INDUSINDBK,3450,1080.8221,0,3728836.39,6900,MOTILAL,1080.8221,0,3728836.39,0,0
1538,FakePortfolio,2,24-02-2023,Sell,IndusInd Bank,INDUSINDBK,3450,1074.48,0,3706945.55,3450,Kotak,0,1074.48,0,3706945.55,0
1539,FakePortfolio,2,24-02-2023,Buy,Marico Limited,MARICO,4950,497.4814,0,2462533.13,4950,MOTILAL,497.4814,0,2462533.13,0,0
1540,FakePortfolio,3,24-02-2023,Sell,Marico Limited,MARICO,457,495.599,0,226488.72,1207,Kotak,0,495.599,0,226488.72,0
1541,FakePortfolio,3,24-02-2023,Dividend Payout,PI Industries,PIIND,0,0,0,1314,292,,0,0,0,0,1314
1542,FakePortfolio,3,24-02-2023,Buy,Tata Consultancy Services,TCS,393,3400.5281,0,1336407.53,440,Motilal Oswal,3400.5281,0,1336407.53,0,0
1543,FakePortfolio,8,24-02-2023,Buy,Marico Limited,MARICO,457,497.4814,0,227349.02,569,MOTILAL,497.4814,0,227349.02,0,0
1544,FakePortfolio,8,24-02-2023,Dividend Payout,PI Industries,PIIND,0,0,0,369,82,,0,0,0,0,369
1545,FakePortfolio,7,03-03-2023,Sell,Ugro Capital,UGROCAP,8680,155.45,0,1349328.41,125660,MOTILAL,0,155.45,0,1349328.41,0
1546,FakePortfolio,8,06-03-2023,Buy,Asian Paints,ASIANPAINT,18,2876.8047,0,51782.49,108,Kotak,2876.8047,0,51782.49,0,0
1547,FakePortfolio,8,06-03-2023,Buy,Astral,ASTRAL,26,1934.8767,0,50306.79,167,Kotak,1934.8767,0,50306.79,0,0
1548,FakePortfolio,8,06-03-2023,Buy,Atul Limited,ATUL,7,7111.2208,0,49778.55,39,Kotak,7111.2208,0,49778.55,0,0
1549,FakePortfolio,8,06-03-2023,Buy,Bajaj Finance,BAJFINANCE,8,6149.54,0,49196.32,49,Kotak,6149.54,0,49196.32,0,0
1550,FakePortfolio,8,06-03-2023,Buy,Escorts Kubota,ESCORTS,25,2021.3813,0,50534.53,117,Kotak,2021.3813,0,50534.53,0,0
1551,FakePortfolio,8,06-03-2023,Buy,Grindwell Norton,GRINDWELL,28,1834.328,0,51361.18,174,Kotak,1834.328,0,51361.18,0,0
1552,FakePortfolio,8,06-03-2023,Buy,HDFC Bank,HDFCBANK,31,1637.8742,0,50774.1,208,Kotak,1637.8742,0,50774.1,0,0
1553,FakePortfolio,8,06-03-2023,Buy,KEI Industries,KEI,33,1731.0445,0,57124.47,33,Kotak,1731.0445,0,57124.47,0,0
1554,FakePortfolio,8,06-03-2023,Buy,Marico Limited,MARICO,105,502.8394,0,52798.13,674,Kotak,502.8394,0,52798.13,0,0
1555,FakePortfolio,8,06-03-2023,Buy,Maruti Suzuki,MARUTI,7,8642.8436,0,60499.91,7,Kotak,8642.8436,0,60499.91,0,0
1556,FakePortfolio,8,06-03-2023,Buy,Navin Fluorine International,NAVINFLUOR,12,4228.502,0,50742.02,75,Kotak,4228.502,0,50742.02,0,0
1557,FakePortfolio,8,06-03-2023,Buy,PI Industries,PIIND,16,3128.4499,0,50055.2,98,Kotak,3128.4499,0,50055.2,0,0
1558,FakePortfolio,8,06-03-2023,Buy,Pidilite Industries,PIDILITIND,22,2350.5417,0,51711.92,126,Kotak,2350.5417,0,51711.92,0,0
1559,FakePortfolio,8,06-03-2023,Buy,Shree Cements,SHREECEM,2,25385.6468,0,50771.29,13,Kotak,25385.6468,0,50771.29,0,0
1560,FakePortfolio,8,06-03-2023,Buy,Vinati Organics,VINATIORGA,27,1878.1072,0,50708.89,131,Kotak,1878.1072,0,50708.89,0,0
1561,FakePortfolio,1,08-03-2023,Dividend Payout,Marico Limited,MARICO,0,0,0,36000,8000,,0,0,0,0,36000
1562,FakePortfolio,2,08-03-2023,Dividend Payout,Marico Limited,MARICO,0,0,0,22275,4950,,0,0,0,0,22275
1563,FakePortfolio,3,08-03-2023,Dividend Payout,Marico Limited,MARICO,0,0,0,5431.5,1207,,0,0,0,0,5431.5
1564,FakePortfolio,8,08-03-2023,Dividend Payout,Marico Limited,MARICO,0,0,0,3033,674,,0,0,0,0,3033
1565,FakePortfolio,1,13-03-2023,Buy,Gail India,GAIL,45000,111.3562,0,5011028.02,45000,Kotak,111.3562,0,5011028.02,0,0
1566,FakePortfolio,3,13-03-2023,Buy,Gail India,GAIL,10668,111.2559,0,1186878.45,10668,Kotak,111.2559,0,1186878.45,0,0
1567,FakePortfolio,4,13-03-2023,Buy,PTC Industries,PTCIND,200,2405.0459,0,481009.17,200,Kotak,2405.0459,0,481009.17,0,0
1568,FakePortfolio,2,14-03-2023,Sell,Tech Mahindra,TECHM,4445,980.77,0,4359505.15,5000,Kotak,0,980.77,0,4359505.15,0
1569,FakePortfolio,3,14-03-2023,Sell,Tata Consultancy Services,TCS,47,3340.4796,0,157002.54,393,Kotak,0,3340.4796,0,157002.54,0
1570,FakePortfolio,8,14-03-2023,Bonus,Astral,ASTRAL,55,0,0,0,222,,0,0,0,0,0
1571,FakePortfolio,4,14-03-2023,Buy,PTC Industries,PTCIND,310,2387.6494,0,740171.3,510,Kotak,2387.6494,0,740171.3,0,0
1572,FakePortfolio,7,15-03-2023,Buy,Ugro Capital,UGROCAP,123391,151.39,0,18680540.88,249051,,151.39,0,18680540.88,0,0
1573,FakePortfolio,7,15-03-2023,Sell,Ugro Capital,UGROCAP,118160,151.1226,0,17856641.39,130891,MOTILAL,0,151.1226,0,17856641.39,0
1574,FakePortfolio,7,15-03-2023,Sell,Ugro Capital,UGROCAP,891,151.726,0,135187.85,130000,,0,151.726,0,135187.85,0
1575,Portfolio8,7,15-03-2023,Buy,Ugro Capital,UGROCAP,118160,151.4198,0,17891758.66,118160,MOTILAL,151.4198,0,17891758.66,0,0
1576,Portfolio8,7,15-03-2023,Sell,Ugro Capital,UGROCAP,118160,150.9117,0,17831721.97,0,MOTILAL,0,150.9117,0,17831721.97,0
1577,FakePortfolio,2,16-03-2023,Buy,Best Agrolife,BESTAGRO,207,1041.9627,0,215686.27,8400,Kotak,1041.9627,0,215686.27,0,0
1578,FakePortfolio,2,16-03-2023,Buy,Zota Health Care,ZOTA,2000,290.6878,0,581375.63,2000,Kotak,290.6878,0,581375.63,0,0
1579,FakePortfolio,4,16-03-2023,Buy,PTC Industries,PTCIND,255,2381.6353,0,607317.01,765,Kotak,2381.6353,0,607317.01,0,0
1580,FakePortfolio,1,20-03-2023,Buy,Gail India,GAIL,45000,110.261,0,4961744.17,90000,Kotak,110.261,0,4961744.17,0,0
1581,FakePortfolio,2,20-03-2023,Buy,Zota Health Care,ZOTA,401,290.688,0,116565.91,2401,Kotak,290.688,0,116565.91,0,0
1582,FakePortfolio,4,20-03-2023,Buy,PTC Industries,PTCIND,2,2403.7804,0,4807.56,767,Kotak,2403.7804,0,4807.56,0,0
1583,FakePortfolio,1,21-03-2023,Buy,Gail India,GAIL,47000,105.249,0,4946705.27,137000,Kotak,105.249,0,4946705.27,0,0
1584,FakePortfolio,1,21-03-2023,Dividend Payout,Gail India,GAIL,0,0,0,360000,137000,,0,0,0,0,360000
1585,FakePortfolio,1,21-03-2023,Buy,PI Industries,PIIND,1629,2934.7462,0,4780701.59,4929,Kotak,2934.7462,0,4780701.59,0,0
1586,FakePortfolio,3,21-03-2023,Dividend Payout,Gail India,GAIL,0,0,0,42672,10668,,0,0,0,0,42672
1587,FakePortfolio,4,21-03-2023,Buy,PTC Industries,PTCIND,233,2395.6688,0,558190.83,1000,Kotak,2395.6688,0,558190.83,0,0
1588,FakePortfolio,2,22-03-2023,Buy,Zota Health Care,ZOTA,1430,301.714,0,431450.96,3831,Kotak,301.714,0,431450.96,0,0
1589,FakePortfolio,2,23-03-2023,Buy,Zota Health Care,ZOTA,8400,301.7139,0,2534396.53,12231,Kotak,301.7139,0,2534396.53,0,0
1590,FakePortfolio,2,24-03-2023,Buy,Atul Limited,ATUL,700,6917.369,0,4842158.3,1972,Kotak,6917.369,0,4842158.3,0,0
1591,FakePortfolio,2,24-03-2023,Buy,Reliance Industries,RELIANCE,2250,2227.2705,0,5011358.69,6300,Kotak,2227.2705,0,5011358.69,0,0
1592,FakePortfolio,2,24-03-2023,Buy,Zota Health Care,ZOTA,4769,301.714,0,1438873.9,17000,Kotak,301.714,0,1438873.9,0,0
1593,FakePortfolio,4,24-03-2023,Dividend Payout,Bharat Electronics,BEL,0,0,0,45000,55000,,0,0,0,0,45000
1594,FakePortfolio,2,28-03-2023,Buy,ACC Limited,ACC,1500,1620.835,0,2431252.55,3150,Kotak,1620.835,0,2431252.55,0,0
1595,FakePortfolio,2,28-03-2023,Buy,Best Agrolife,BESTAGRO,4800,1039.4597,0,4989406.59,13200,Kotak,1039.4597,0,4989406.59,0,0
1596,FakePortfolio,2,28-03-2023,Buy,Bharat Forge,BHARATFORG,6600,754.7861,0,4981588.09,10800,Kotak,754.7861,0,4981588.09,0,0
1597,Portfolio2,2,29-03-2023,Dividend Payout,SBI Cards & Payment Services,SBICARD,0,0,0,7647.5,3059,,0,0,0,0,7647.5
1598,FakePortfolio,2,29-03-2023,Buy,Divi's Laboratories,DIVISLAB,3648,2803.8332,0,10228383.38,8791,MOTILAL,2803.8332,0,10228383.38,0,0
1599,FakePortfolio,2,29-03-2023,Sell,Divi's Laboratories,DIVISLAB,3648,2791.23,0,10182424.82,5143,Kotak,0,2791.23,0,10182424.82,0
1600,FakePortfolio,2,29-03-2023,Sell,Equitas Small Finance Bank,EQUITAS,108465,67.86,0,7360972.97,100000,Kotak,0,67.86,0,7360972.97,0
1601,FakePortfolio,2,29-03-2023,Buy,Indian Metals & Ferro Alloys,IMFA,6051,277.1936,0,1677298.68,12102,Motilal Oswal,277.1936,0,1677298.68,0,0
1602,FakePortfolio,2,29-03-2023,Sell,Indian Metals & Ferro Alloys,IMFA,6051,275.5886,0,1667586.62,6051,Kotak,0,275.5886,0,1667586.62,0
1603,FakePortfolio,2,29-03-2023,Buy,Maithan Alloys,MAITHANALL,3174,789.9332,0,2507248.11,7848,Motilal Oswal,789.9332,0,2507248.11,0,0
1604,FakePortfolio,2,29-03-2023,Sell,Maithan Alloys,MAITHANALL,3174,786,0,2494764,4674,Kotak,0,786,0,2494764,0
1605,FakePortfolio,2,29-03-2023,Buy,Onward Technologies,ONWARDTEC,1162,288.0561,0,334721.22,30162,MOTILAL,288.0561,0,334721.22,0,0
1606,FakePortfolio,2,29-03-2023,Sell,Onward Technologies,ONWARDTEC,1100,287.0347,0,315738.21,29062,Kotak,0,287.0347,0,315738.21,0
1607,FakePortfolio,2,29-03-2023,Dividend Payout,SBI Cards & Payment Services,SBICARD,0,0,0,2500,1000,,0,0,0,0,2500
1608,FakePortfolio,2,29-03-2023,Buy,Tech Mahindra,TECHM,3000,1076.1022,0,3228306.54,8000,Motilal Oswal,1076.1022,0,3228306.54,0,0
1609,FakePortfolio,2,29-03-2023,Sell,Tech Mahindra,TECHM,3000,1070.95,0,3212850,5000,Kotak,0,1070.95,0,3212850,0
1610,FakePortfolio,1,31-03-2023,Buy,Finolex Cables,FINCABLES,6000,833.7856,0,5002713.37,6000,Kotak,833.7856,0,5002713.37,0,0
1611,FakePortfolio,1,31-03-2023,Buy,Gail India,GAIL,48000,105.824,0,5079550.51,185000,Kotak,105.824,0,5079550.51,0,0
1612,FakePortfolio,7,31-03-2023,Buy,Life Insurance Corporation of India (LIC),LICNFNHGP,4515,541.9974,0,2447118.39,71030,,541.9974,0,2447118.39,0,0
1613,FakePortfolio,7,31-03-2023,Sell,Life Insurance Corporation of India (LIC),LICNFNHGP,4515,539.6866,0,2436685.16,66515,MOTILAL,0,539.6866,0,2436685.16,0
1614,FakePortfolio,2,31-03-2023,Buy,Chemcon Speciality Chemicals,CHEMCON,6521,238.2043,0,1553329.99,23521,Kotak,238.2043,0,1553329.99,0,0
1615,FakePortfolio,2,31-03-2023,Sell,Chemcon Speciality Chemicals,CHEMCON,6521,237.14,0,1546389.94,17000,MOTILAL,0,237.14,0,1546389.94,0
1616,FakePortfolio,2,31-03-2023,Buy,Indiabulls Real Estate,IBREALEST,65400,50.2062,0,3283486.52,151600,Kotak,50.2062,0,3283486.52,0,0
1617,FakePortfolio,2,31-03-2023,Sell,Indiabulls Real Estate,IBREALEST,65400,101.8049,0,6658042.63,86200,MOTILAL,0,101.8049,0,6658042.63,0
1618,FakePortfolio,2,31-03-2023,Buy,Muthoot Finance,MUTHOOTFIN,2300,969.0938,0,2228915.68,17530,Kotak,969.0938,0,2228915.68,0,0
1619,FakePortfolio,2,31-03-2023,Sell,Muthoot Finance,MUTHOOTFIN,2300,964.2202,0,2217706.47,15230,Kotak,0,964.2202,0,2217706.47,0
1620,FakePortfolio,2,31-03-2023,Buy,Parag Milk Foods,PARAGMILK,43600,74.4401,0,3245590.2,87200,Kotak,74.4401,0,3245590.2,0,0
1621,FakePortfolio,2,31-03-2023,Sell,Parag Milk Foods,PARAGMILK,43600,73.67,0,3212012,43600,MOTILAL,0,73.67,0,3212012,0
1622,FakePortfolio,2,31-03-2023,Buy,SBI Cards & Payment Services,SBICARD,1000,731.7994,0,731799.35,2000,Kotak,731.7994,0,731799.35,0,0
1623,FakePortfolio,2,31-03-2023,Sell,SBI Cards & Payment Services,SBICARD,1000,729.05,0,729050,1000,MOTILAL,0,729.05,0,729050,0
1624,FakePortfolio,2,06-04-2023,Sell,Equitas Small Finance Bank,EQUITAS,50000,70.0863,0,3504313.86,50000,Kotak,0,70.0863,0,3504313.86,0
1625,FakePortfolio,2,06-04-2023,Buy,Hindalco Industries,HINDALCO,12000,405.5384,0,4866461.18,12000,Kotak,405.5384,0,4866461.18,0,0
1626,FakePortfolio,2,06-04-2023,Buy,Zota Health Care,ZOTA,17500,286.1656,0,5007897.68,34500,Kotak,286.1656,0,5007897.68,0,0
1627,FakePortfolio,2,11-04-2023,Sell,Larsen & Toubro,LT,1600,2293.52,0,3669635.69,0,Kotak,0,2293.52,0,3669635.69,0
1628,FakePortfolio,2,12-04-2023,Buy,APL Apollo Tubes,APLAPOLLO,4225,1198.6836,0,5064438.31,7000,Kotak,1198.6836,0,5064438.31,0,0
1629,FakePortfolio,3,13-04-2023,Sell,Marico Limited,MARICO,1207,477.29,0,576090.48,0,Kotak,0,477.29,0,576090.48,0
1630,FakePortfolio,7,17-04-2023,Buy,Ugro Capital,UGROCAP,36291,159.6961,0,5795530.35,166291,,159.6961,0,5795530.35,0,0
1631,FakePortfolio,2,18-04-2023,Dividend Payout,Muthoot Finance,MUTHOOTFIN,0,0,0,325842,15230,,0,0,0,0,325842
1632,FakePortfolio,4,18-04-2023,Dividend Payout,Muthoot Finance,MUTHOOTFIN,0,0,0,86218,3500,,0,0,0,0,86218
1633,FakePortfolio,8,19-04-2023,Sell,Nestle India,NESTLEIND,4,20467.0024,0,81868.01,0,Kotak,0,20467.0024,0,81868.01,0
1634,FakePortfolio,8,19-04-2023,Buy,Vinati Organics,VINATIORGA,43,2002.3949,0,86102.98,174,Kotak,2002.3949,0,86102.98,0,0
1635,FakePortfolio,3,24-04-2023,Buy,Finolex Cables,FINCABLES,700,867.5164,0,607261.45,700,Kotak,867.5164,0,607261.45,0,0
1636,FakePortfolio,2,25-04-2023,Buy,Best Agrolife,BESTAGRO,5000,1007.7348,0,5038674.13,18200,Kotak,1007.7348,0,5038674.13,0,0
1637,FakePortfolio,2,25-04-2023,Buy,Solar Industries India,SOLARINDS,650,3855.1181,0,2505826.74,650,Kotak,3855.1181,0,2505826.74,0,0
1638,FakePortfolio,2,28-04-2023,Dividend Payout,HCL Technologies,HCLTECH,0,0,0,296406,16467,,0,0,0,0,296406
1639,Portfolio8,2,28-04-2023,Dividend Payout,HCL Technologies,HCLTECH,0,0,0,64800,1200,,0,0,0,0,64800
1640,FakePortfolio,1,03-05-2023,Sell,Marico Limited,MARICO,8000,500.8876,0,4007101.18,0,MOTILAL,0,500.8876,0,4007101.18,0
1641,FakePortfolio,2,03-05-2023,Sell,Equitas Small Finance Bank,EQUITAS,50000,71.8401,0,3592005.59,0,Kotak,0,71.8401,0,3592005.59,0
1642,FakePortfolio,2,03-05-2023,Sell,Marico Limited,MARICO,4950,496.9848,0,2460074.78,0,MOTILAL,0,496.9848,0,2460074.78,0
1643,FakePortfolio,2,09-05-2023,Buy,Gensol Engineering,GENSOL,228,1003.3711,0,228768.61,228,Kotak,1003.3711,0,228768.61,0,0
1644,FakePortfolio,2,10-05-2023,Buy,Gensol Engineering,GENSOL,2812,1002.3369,0,2818571.37,3040,Kotak,1002.3369,0,2818571.37,0,0
1645,FakePortfolio,2,11-05-2023,Buy,Hindalco Industries,HINDALCO,11850,422.994,0,5012478.36,23850,Kotak,422.994,0,5012478.36,0,0
1646,FakePortfolio,2,11-05-2023,Dividend Payout,Indiamart Intermesh,INDIAMART,0,0,0,22720,1136,,0,0,0,0,22720
1647,FakePortfolio,2,15-05-2023,Buy,APL Apollo Tubes,APLAPOLLO,4300,1165.79,0,5012877,11300,Kotak,1165.79,0,5012877,0,0
1648,FakePortfolio,4,15-05-2023,Sell,Bharat Electronics,BEL,55000,108.05,0,5942864.64,0,Kotak,0,108.05,0,5942864.64,0
1649,FakePortfolio,2,16-05-2023,Buy,Gradiente Infotainment Ltd,GRADIENTE,40000,6.8276,0,273104.76,40000,MOTILAL,6.8276,0,273104.76,0,0
1650,FakePortfolio,2,16-05-2023,Sell,Gujarat Narmada Valley Fertilizers Company,GNFC,1937,650.4522,0,1259925.93,1938,Kotak,0,650.4522,0,1259925.93,0
1651,FakePortfolio,2,16-05-2023,Dividend Payout,HDFC Bank,HDFCBANK,0,0,0,114000,6000,,0,0,0,0,114000
1652,FakePortfolio,2,16-05-2023,Dividend Payout,HDFC Limited,HDFC,0,0,0,213400,4850,,0,0,0,0,213400
1653,FakePortfolio,8,16-05-2023,Dividend Payout,HDFC Bank,HDFCBANK,0,0,0,3952,208,,0,0,0,0,3952
1654,FakePortfolio,2,17-05-2023,Buy,Gradiente Infotainment Ltd,GRADIENTE,6670,7.0322,0,46904.81,46670,MOTILAL,7.0322,0,46904.81,0,0
1655,FakePortfolio,2,17-05-2023,Sell,Gujarat Narmada Valley Fertilizers Company,GNFC,1938,650.3743,0,1260425.4,0,Kotak,0,650.3743,0,1260425.4,0
1656,FakePortfolio,2,17-05-2023,Buy,Hindalco Industries,HINDALCO,12200,409.857,0,5000255.19,36050,Kotak,409.857,0,5000255.19,0,0
1657,FakePortfolio,2,18-05-2023,Buy,Gradiente Infotainment Ltd,GRADIENTE,28330,7.09,0,201068,75000,MOTILAL,7.09,0,201068,0,0
1658,FakePortfolio,2,19-05-2023,Buy,Gradiente Infotainment Ltd,GRADIENTE,1,7.3269,0,7.33,75001,MOTILAL,7.3269,0,7.33,0,0
1659,FakePortfolio,1,26-05-2023,Buy,Finolex Cables,FINCABLES,5900,849.0081,0,5009147.87,11900,Kotak,849.0081,0,5009147.87,0,0
1660,FakePortfolio,2,26-05-2023,Buy,Multi Commodity Exchange of India,MCX,1512,1353.2007,0,2046039.39,8212,Kotak,1353.2007,0,2046039.39,0,0
1661,FakePortfolio,4,30-05-2023,Buy,FSN E-Commerce Ventures,FSN_ECOM,15000,125.2164,0,1878246.5,54000,Kotak,125.2164,0,1878246.5,0,0
1662,FakePortfolio,2,31-05-2023,Dividend Payout,State Bank Of India,SBIN,0,0,0,194360,17200,,0,0,0,0,194360
1663,FakePortfolio,8,01-06-2023,Dividend Payout,Shree Cements,SHREECEM,0,0,0,715,13,,0,0,0,0,715
1664,Portfolio1,2,02-06-2023,Dividend Payout,Infosys,INFY,0,0,0,26250,1500,,0,0,0,0,26250
1665,FakePortfolio,1,02-06-2023,Buy,Finolex Cables,FINCABLES,6250,804.8275,0,5030171.88,18150,Kotak,804.8275,0,5030171.88,0,0
1666,FakePortfolio,2,02-06-2023,Dividend Payout,IndusInd Bank,INDUSINDBK,0,0,0,48300,3450,,0,0,0,0,48300
1667,FakePortfolio,2,02-06-2023,Dividend Payout,Infosys,INFY,0,0,0,191047.5,10917,,0,0,0,0,191047.5
1668,FakePortfolio,1,09-06-2023,Dividend Payout,Asian Paints,ASIANPAINT,0,0,0,35487.5,1670,,0,0,0,0,35487.5
1669,FakePortfolio,2,09-06-2023,Sell,IndusInd Bank,INDUSINDBK,3450,1079.7432,0,3725113.89,0,MOTILAL,0,1079.7432,0,3725113.89,0
1670,FakePortfolio,2,09-06-2023,Dividend Payout,Solar Industries India,SOLARINDS,0,0,0,5200,650,,0,0,0,0,5200
1671,FakePortfolio,8,09-06-2023,Dividend Payout,Asian Paints,ASIANPAINT,0,0,0,2295,108,,0,0,0,0,2295
1672,FakePortfolio,1,15-06-2023,Dividend Payout,Tata Consultancy Services,TCS,0,0,0,76080,3170,,0,0,0,0,76080
1673,FakePortfolio,3,15-06-2023,Dividend Payout,Tata Consultancy Services,TCS,0,0,0,9432,393,,0,0,0,0,9432
1674,FakePortfolio,8,19-06-2023,Dividend Payout,Hindustan Unilever,HINDUNILVR,0,0,0,2376,108,,0,0,0,0,2376
1675,FakePortfolio,2,21-06-2023,Bonus,Indiamart Intermesh,INDIAMART,1136,0,0,0,2272,,0,0,0,0,0
1676,FakePortfolio,2,23-06-2023,Buy,Solar Industries India,SOLARINDS,650,3790.8704,0,2464065.74,1300,Kotak,3790.8704,0,2464065.74,0,0
1677,FakePortfolio,8,23-06-2023,Sell,Bajaj Finserv,BAJAJFINSV,171,1500.57,0,256597.86,0,Kotak,0,1500.57,0,256597.86,0
1678,FakePortfolio,8,23-06-2023,Sell,Dabur India,DABUR,150,558.01,0,83701.5,0,Motilal Oswal,0,558.01,0,83701.5,0
1679,FakePortfolio,8,23-06-2023,Sell,Hindustan Unilever,HINDUNILVR,108,2635.01,0,284580.58,0,Kotak,0,2635.01,0,284580.58,0
1680,FakePortfolio,8,23-06-2023,Buy,KEI Industries,KEI,91,2349.7575,0,213827.93,124,Kotak,2349.7575,0,213827.93,0,0
1681,FakePortfolio,8,23-06-2023,Buy,Maruti Suzuki,MARUTI,22,9383.4566,0,206436.05,29,Kotak,9383.4566,0,206436.05,0,0
1682,FakePortfolio,8,23-06-2023,Buy,Titan Company,TITAN,73,2944.6904,0,214962.4,73,Kotak,2944.6904,0,214962.4,0,0
1683,FakePortfolio,2,26-06-2023,Sell,Muthoot Finance,MUTHOOTFIN,3500,1227.27,0,4295440.03,11730,Kotak,0,1227.27,0,4295440.03,0
1684,FakePortfolio,1,30-06-2023,Dividend Payout,Bajaj Finance,BAJFINANCE,0,0,0,192540,6418,,0,0,0,0,192540
1685,FakePortfolio,1,30-06-2023,Dividend Payout,Syngene International,SYNGENE,0,0,0,27865,22292,,0,0,0,0,27865
1686,FakePortfolio,2,30-06-2023,Buy,Solar Industries India,SOLARINDS,1350,3758.881,0,5074489.42,2650,Kotak,3758.881,0,5074489.42,0,0
1687,FakePortfolio,3,30-06-2023,Dividend Payout,Bajaj Finance,BAJFINANCE,0,0,0,13020,434,,0,0,0,0,13020
1688,FakePortfolio,3,30-06-2023,Dividend Payout,Syngene International,SYNGENE,0,0,0,3268.75,2615,,0,0,0,0,3268.75
1689,FakePortfolio,8,30-06-2023,Dividend Payout,Bajaj Finance,BAJFINANCE,0,0,0,1470,49,,0,0,0,0,1470
